,index,ts,platform,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_start,reason_end,shuffle
20159,4198,2018-10-20 15:43:23+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:02.312000,Exist,Avenged Sevenfold,The Stage,spotify:track:1KJL5MKkJG7DMklp2Btr8Y,fwdbtn,fwdbtn,False
20160,4199,2018-10-20 15:43:23+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:16.816000,Fermi Paradox,Avenged Sevenfold,The Stage,spotify:track:2980dMzuWb1swJxaTAyBYP,trackdone,fwdbtn,False
20161,4200,2018-10-20 15:43:23+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:04:38.600000,Before I Forget,Slipknot,Vol. 3: The Subliminal Verses,spotify:track:6wqJeItl3Vc3az4ZicSQAB,fwdbtn,trackdone,False
20162,4201,2018-10-20 15:43:23+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:05:00.361000,Roman Sky,Avenged Sevenfold,The Stage,spotify:track:1cS6bhx9h565rLO0HuDtgu,clickrow,trackdone,False
20163,4202,2018-10-20 15:43:23+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:01.277000,Afterlife,Avenged Sevenfold,Avenged Sevenfold,spotify:track:7zAt4tdL44D3VuzsvM0N8n,fwdbtn,fwdbtn,False
20164,4203,2018-10-20 15:43:23+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:05:34.066000,Seize the Day,Avenged Sevenfold,City of Evil,spotify:track:7HKRWMTErKh56EIBeFcmdf,clickrow,trackdone,False
20165,4204,2018-10-20 15:43:23+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:01.687000,B.Y.O.B.,System Of A Down,Mezmerize,spotify:track:0EYOdF5FCkgOJJla8DI2Md,fwdbtn,fwdbtn,False
20166,4205,2018-10-20 15:43:23+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:50.713000,One,Metallica,...And Justice For All,spotify:track:5IX4TbIR5mMHGE4wiWwKW0,trackdone,endplay,False
20167,4206,2018-10-20 15:43:23+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:05:19.544000,Creating God,Avenged Sevenfold,The Stage,spotify:track:3Y5xKsPisHr2t4YpnDsAmY,clickrow,endplay,False
20168,4207,2018-10-20 15:43:23+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:00,催眠術,QUEEN BEE,催眠術,spotify:track:418GaOARTGDRXXXaewUyBI,remote,endplay,False
20169,4208,2018-10-20 15:43:24+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:08:46.013000,M.I.A.,Avenged Sevenfold,City of Evil,spotify:track:3PrvYgv97s5U752pIpDMNf,trackdone,trackdone,False
20170,4209,2018-10-20 15:46:24+00:00,"Android OS 6.0 API 23 (LGE, LG-K430)",0 days 00:02:47.114000,Sapato Velho,Roupa Nova,Roupa Nova,spotify:track:6kpMG24Ov1GM8sYlm3v0GR,clickrow,endplay,False
20171,4210,2018-10-20 15:46:26+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:17.439000,Danger Line,Avenged Sevenfold,Nightmare,spotify:track:7pS3O75hJnthHr64tlpqPn,trackdone,remote,False
20172,4211,2018-10-20 16:30:25+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:08:00.706000,A Little Piece of Heaven,Avenged Sevenfold,Avenged Sevenfold,spotify:track:1BLfQ6dPXmuDrFmbdfW7Jl,clickrow,trackdone,False
20173,4212,2018-10-20 17:17:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:01:00.606000,Carry On,Avenged Sevenfold,Black Reign,spotify:track:3fudNa8fr0Hk1cgKvz2FtZ,clickrow,endplay,False
20174,4213,2018-10-20 17:17:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:01:26.313000,All by Myself,Green Day,Dookie,spotify:track:0fatcDJuNxjxA9tuBsQkrm,fwdbtn,fwdbtn,False
20175,4214,2018-10-20 17:17:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:54.294000,She,Green Day,Dookie,spotify:track:4wsQGsdf8D0Bj26cGdvreB,fwdbtn,fwdbtn,False
20176,4215,2018-10-20 17:17:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:02:58,When I Come Around,Green Day,Dookie,spotify:track:1Dr1fXbc2IxaK1Mu8P8Khz,fwdbtn,trackdone,False
20177,4216,2018-10-20 17:17:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:04:17.563000,Knee Socks,Arctic Monkeys,AM,spotify:track:2LGdO5MtFdyphi2EihANZG,clickrow,trackdone,False
20178,4217,2018-10-20 17:17:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:02.013000,Highway to Hell,AC/DC,Highway to Hell,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,fwdbtn,fwdbtn,False
20179,4218,2018-10-20 17:17:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:01.403000,Thunderstruck,AC/DC,The Razors Edge,spotify:track:57bgtoPSgt236HzfBOd8kj,fwdbtn,fwdbtn,False
20180,4219,2018-10-20 17:17:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:56.147000,Good Riddance (Time of Your Life),Green Day,Nimrod,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,trackdone,fwdbtn,False
20181,4220,2018-10-20 17:17:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:02:28.993000,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,spotify:track:086myS9r57YsLbJpU0TgK9,trackdone,fwdbtn,False
20182,4221,2018-10-20 17:17:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:00,"Not Ready to Die - From ""Call of the Dead""",Avenged Sevenfold,Black Reign,spotify:track:3ySvRoScjE8ukyLiIQi9d6,appload,endplay,False
20183,4222,2018-10-20 17:17:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:25.431000,Basket Case,Green Day,Dookie,spotify:track:6L89mwZXSOwYl76YXfX13s,fwdbtn,fwdbtn,False
20184,4223,2018-10-20 17:17:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:01.889000,T.N.T.,AC/DC,High Voltage,spotify:track:7LRMbd3LEoV5wZJvXT1Lwb,fwdbtn,fwdbtn,False
20185,4224,2018-10-20 17:17:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:06:13.911000,"Not Ready to Die - From ""Call of the Dead""",Avenged Sevenfold,Black Reign,spotify:track:3ySvRoScjE8ukyLiIQi9d6,trackdone,logout,False
20186,4225,2018-10-20 17:17:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:44.133000,Welcome to Paradise,Green Day,Dookie,spotify:track:5kr3j5Clb9rjEposoMyLVt,trackdone,trackdone,False
20187,4226,2018-10-20 17:17:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:13.030000,Snap Out Of It,Arctic Monkeys,AM,spotify:track:0NdTUS4UiNYCNn5FgVqKQY,clickrow,trackdone,False
20188,4227,2018-10-20 17:17:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:04.078000,I Wanna Be Yours,Arctic Monkeys,AM,spotify:track:5XeFesFbtLpXzIVDNQP22n,trackdone,endplay,False
20189,4228,2018-10-20 17:17:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:04:45.653000,Wake Me up When September Ends,Green Day,American Idiot,spotify:track:3ZffCQKLFLUvYM59XKLbVm,trackdone,trackdone,False
20190,4229,2018-10-20 17:17:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:02.111000,American Idiot,Green Day,American Idiot,spotify:track:6nTiIhLmQ3FWhvrGafw2zj,fwdbtn,fwdbtn,False
20191,4230,2018-10-20 17:20:00+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:05:21.093000,21 Guns,Green Day,21st Century Breakdown,spotify:track:64yrDBpcdwEdNY9loyEGbX,fwdbtn,trackdone,False
20192,4231,2018-10-20 17:49:21+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:05:42.821000,The Devil in I,Slipknot,.5: The Gray Chapter,spotify:track:5hheGdf1cb4rK0FNiedCfK,trackdone,trackdone,False
20193,4232,2018-10-20 17:49:21+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:18.973000,God's Plan,Drake,Scorpion,spotify:track:6DCZcSspjsKoFjzjrWoCdn,fwdbtn,trackdone,False
20194,4233,2018-10-20 17:49:21+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:01.750000,Piece Of Me,Bullet For My Valentine,Gravity,spotify:track:6VUjI7ZOZXsoaUL25FV5PL,fwdbtn,fwdbtn,False
20195,4234,2018-10-20 17:49:21+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:01.662000,Leap Of Faith,Bullet For My Valentine,Gravity,spotify:track:6pspGA0zLaGeLKQ2Ioxe1g,fwdbtn,fwdbtn,False
20196,4235,2018-10-20 17:49:21+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:01.463000,Over It,Bullet For My Valentine,Gravity,spotify:track:0S674qD7nVFL0L7pHs6wUO,fwdbtn,fwdbtn,False
20197,4236,2018-10-20 17:49:21+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:04:22.333000,Boulevard of Broken Dreams,Green Day,Greatest Hits: God's Favorite Band,spotify:track:5GorCbAP4aL0EJ16frG2hd,trackdone,trackdone,False
20198,4237,2018-10-20 17:49:21+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:01.773000,Under Again,Bullet For My Valentine,Gravity,spotify:track:2xhbErLGa9rD51IJyIpos4,fwdbtn,fwdbtn,False
20199,4238,2018-10-20 17:49:21+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:34.938000,In My Feelings,Drake,Scorpion,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,trackdone,fwdbtn,False
20200,4239,2018-10-20 17:49:21+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:20.898000,Waking the Demon,Bullet For My Valentine,Scream Aim Fire,spotify:track:4RUmLxHGEoeyG3TU78OCLG,trackdone,fwdbtn,False
20201,4240,2018-10-20 17:49:21+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:08:13.400000,Holiday / Boulevard of Broken Dreams,Green Day,American Idiot,spotify:track:0MsrWnxQZxPAcov7c74sSo,trackdone,trackdone,False
20202,4241,2018-10-20 17:49:21+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:44.760000,Still Breathing,Green Day,Revolution Radio,spotify:track:19YmvsVCetCBeVj6O2mljR,trackdone,trackdone,False
20203,4242,2018-10-20 17:49:21+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:07.259000,Letting You Go,Bullet For My Valentine,Gravity,spotify:track:7rGN3oqzCpG2mLcwoPwDQm,fwdbtn,fwdbtn,False
20204,4243,2018-10-20 18:15:32+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:02:46.605000,SAD!,XXXTENTACION,?,spotify:track:3ee8Jmje8o58CHK66QrVC2,trackdone,trackdone,False
20205,4244,2018-10-20 18:15:32+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:48.422000,love yourself (interlude),XXXTENTACION,?,spotify:track:1Znlc3UZAbSodFaMBjdpsX,trackdone,trackdone,False
20206,4245,2018-10-20 18:15:32+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:33.520000,Can't Feel My Face,The Weeknd,Beauty Behind The Madness,spotify:track:22VdIZQfgXJea34mQxlt81,trackdone,trackdone,False
20207,4246,2018-10-20 18:15:32+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:01:49.986000,"ALONE, PART 3",XXXTENTACION,?,spotify:track:2oe6dDthgthqUkfL3czpEd,trackdone,trackdone,False
20208,4247,2018-10-20 18:15:32+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:02:06.345000,Look At Me!,XXXTENTACION,Revenge,spotify:track:6eYxmK9fdL4hwLnXG2zY3s,trackdone,trackdone,False
20209,4248,2018-10-20 18:15:32+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:04:02.253000,The Hills,The Weeknd,Beauty Behind The Madness,spotify:track:7fBv7CLKzipRk6EC6TWHOB,trackdone,trackdone,False
20210,4249,2018-10-20 18:15:32+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:01:33.447000,Floor 555,XXXTENTACION,?,spotify:track:6r7ULK6c5CLVvImjTIztl1,trackdone,trackdone,False
20211,4250,2018-10-20 18:15:32+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:01:59.133000,Jocelyn Flores,XXXTENTACION,17,spotify:track:7m9OqQk4RVRkw9JJdeAw96,trackdone,trackdone,False
20212,4251,2018-10-20 18:15:32+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:50.453000,Starboy,The Weeknd,Starboy,spotify:track:7MXVkk9YMctZqd1Srtv4MB,fwdbtn,trackdone,False
20213,4252,2018-10-20 18:15:32+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:01:35.466000,Everybody Dies In Their Nightmares,XXXTENTACION,17,spotify:track:3GVkPk8mqxz0itaAriG1L7,trackdone,trackdone,False
20214,4253,2018-10-20 18:15:32+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:01:55.194000,going down!,XXXTENTACION,?,spotify:track:7CkbRn6S0itJqcqn88AtSV,trackdone,trackdone,False
20215,4254,2018-10-20 18:18:13+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:53.297000,MANTRA,Bring Me The Horizon,MANTRA,spotify:track:7dRj3sTBYkNbEx5kdNHriv,trackdone,trackdone,False
20216,4255,2018-10-20 19:20:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:42.106000,Drown,Bring Me The Horizon,That's The Spirit,spotify:track:1RgPtXc8AmD8XlmP0IuBr4,trackdone,trackdone,False
20217,4256,2018-10-20 19:20:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:02:32.760000,Youngblood,Green Day,Revolution Radio,spotify:track:5JwuHzmJCmHuHGjP9W6KtK,trackdone,trackdone,False
20218,4257,2018-10-20 19:20:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:05:15.173000,Critical Acclaim,Avenged Sevenfold,Avenged Sevenfold,spotify:track:4VymMhILk4DSwghPkLUPVS,trackdone,trackdone,False
20219,4258,2018-10-20 19:20:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:04:43.400000,Psychosocial,Slipknot,All Hope Is Gone,spotify:track:2MvIMgtWyK88OiPi0J8Dg3,trackdone,trackdone,False
20220,4259,2018-10-20 19:20:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:52.333000,True Friends,Bring Me The Horizon,That's The Spirit,spotify:track:1PGrlexMIHKwInhS6eH08H,trackdone,trackdone,False
20221,4260,2018-10-20 19:20:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:04:34.120000,Doomed,Bring Me The Horizon,That's The Spirit,spotify:track:1rO8SV0CvDFyvYhPF35IUE,trackdone,trackdone,False
20222,4261,2018-10-20 19:20:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:50.213000,Follow You,Bring Me The Horizon,That's The Spirit,spotify:track:21BrE3qn6z1S3KNA4d8uPK,trackdone,trackdone,False
20223,4262,2018-10-20 19:20:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:25.440000,Bang Bang,Green Day,Revolution Radio,spotify:track:278Ao6KQDxWGGszv24uvhI,trackdone,trackdone,False
20224,4263,2018-10-20 19:20:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:47.296000,Can You Feel My Heart,Bring Me The Horizon,Sempiternal,spotify:track:1PInWkBARsxLyouDqa2GtF,trackdone,trackdone,False
20225,4264,2018-10-20 19:20:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:00.853000,Revolution Radio,Green Day,Revolution Radio,spotify:track:3oqYMRKQcwyNmFn1VD2ukD,trackdone,trackdone,False
20226,4265,2018-10-20 19:20:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:13.567000,Heart Attack,Scarlxrd,Chaxsthexry,spotify:track:7Cq27Qc3WRyQ3ddwVslpVZ,trackdone,trackdone,False
20227,4266,2018-10-20 19:20:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:39.346000,Say Goodbye,Green Day,Revolution Radio,spotify:track:2OV1oB6LQWNw7kTOHU7Bua,trackdone,trackdone,False
20228,4267,2018-10-20 19:20:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:34.506000,Ride,Twenty One Pilots,Blurryface,spotify:track:2Z8WuEywRWYTKe1NybPQEW,trackdone,trackdone,False
20229,4268,2018-10-20 19:20:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:23.573000,Too Dumb to Die,Green Day,Revolution Radio,spotify:track:3QWgLzCrAVkmw5eoHPN5uB,trackdone,trackdone,False
20230,4269,2018-10-20 19:20:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:04.813000,Troubled Times,Green Day,Revolution Radio,spotify:track:1bsQUnczB7JI4YnDzOjFMz,trackdone,trackdone,False
20231,4270,2018-10-20 19:20:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:22.333000,Stressed Out,Twenty One Pilots,Blurryface,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,trackdone,trackdone,False
20232,4271,2018-10-20 19:20:02+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:02:01.913000,6 Feet,Scarlxrd,Lxrdszn,spotify:track:78EDmwVdZzp6vTl3hVWzpW,trackdone,trackdone,False
20233,4272,2018-10-20 19:22:11+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:04:12.613000,Duality,Slipknot,Vol. 3: The Subliminal Verses,spotify:track:61mWefnWQOLf90gepjOCb3,trackdone,trackdone,False
20234,4273,2018-10-20 19:22:42+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:28.776000,Skeptic,Slipknot,Skeptic,spotify:track:1A2a273nII7fBrhtzu5R9d,trackdone,fwdbtn,False
20235,4274,2018-10-20 19:27:39+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:04:28.586000,Dead Memories,Slipknot,All Hope Is Gone,spotify:track:0HAr4QR1xI8nwC7VfzYidu,fwdbtn,trackdone,False
20236,4275,2018-10-20 19:27:42+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:00:23.794000,Sarcastrophe,Slipknot,.5: The Gray Chapter,spotify:track:6IQdurAwr84AhnVWnrxrDP,trackdone,fwdbtn,False
20237,4276,2018-10-20 19:31:37+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:54.093000,Almost Easy,Avenged Sevenfold,Avenged Sevenfold,spotify:track:0DkmhHO4yyqCJFjosmmWPU,fwdbtn,trackdone,False
20238,4277,2018-10-20 19:35:33+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:57.003000,Into The Fire,Asking Alexandria,Asking Alexandria,spotify:track:7zWPlO8Mcjc5mQGf7v8dlE,trackdone,trackdone,False
20239,4278,2018-10-20 19:39:58+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:35.253000,Bangarang (feat. Sirah),Skrillex,Bangarang EP,spotify:track:6VRhkROS2SZHGlp0pxndbJ,trackdone,trackdone,False
20240,4279,2018-10-20 19:43:13+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:04:03.353000,Scary Monsters and Nice Sprites,Skrillex,Scary Monsters and Nice Sprites,spotify:track:5q8oybjZelukF4h0CzSUN9,trackdone,trackdone,False
20241,4280,2018-10-20 19:49:23+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:04:57.986000,Kill EVERYBODY,Skrillex,Scary Monsters and Nice Sprites,spotify:track:1u1Ps262k227FPAm5BVUjd,trackdone,trackdone,False
20242,4281,2018-10-20 19:51:57+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:00.400000,Right In,Skrillex,Bangarang EP,spotify:track:1LV5G400jD3Ytvyv6Dlkym,trackdone,trackdone,False
20243,4282,2018-10-20 19:54:33+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:20.786000,Kyoto (feat. Sirah),Skrillex,Bangarang EP,spotify:track:3FUZpoj9VV0sgc8RqbS3xQ,trackdone,trackdone,False
20244,4283,2018-10-20 19:58:55+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:04:21.517000,First of the Year (Equinox),Skrillex,More Monsters and Sprites EP,spotify:track:5i7fZq3chLyCHo3VeB6goD,trackdone,trackdone,False
20245,4284,2018-10-20 20:03:01+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:04:05.053000,Right on Time,Skrillex,Bangarang EP,spotify:track:11ZJb66Ag7gjTmLBKF8ZuZ,trackdone,trackdone,False
20246,4285,2018-10-20 20:04:08+00:00,Windows 10 (10.0.17134; x64),0 days 00:00:01.030000,Ordinary Days,Klaus Veen,Ordinary Beats,spotify:track:3yTaxxPYCs9OhpToBLzbYa,clickrow,unexpected-exit,False
20247,4286,2018-10-20 20:07:54+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:04:52.906000,The Devil's Den,Skrillex,Bangarang EP,spotify:track:687RRToOFAtpqZRzmbhGtu,trackdone,trackdone,False
20248,4287,2018-10-20 20:10:43+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:02:48.893000,Camarão Que Dorme A Onda Leva,Zeca Pagodinho,Sambabook Zeca Pagodinho,spotify:track:6GoFm9E3Nkjve72dwOhmXj,trackdone,trackdone,False
20249,4288,2018-10-20 20:14:55+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:04:11.435000,Melhor Eu Ir,Péricles,Feito Pra Durar,spotify:track:5d45BOkZaOnusIg9OBGjBC,trackdone,trackdone,False
20250,4289,2018-10-20 20:19:19+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:04:18.960000,Se Eu Largar O Freio,Péricles,Nos Arcos da Lapa,spotify:track:4KEEy2crzoJGOVRnUYf9bL,trackdone,trackdone,False
20251,4290,2018-10-20 20:23:13+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:57.440000,Final De Tarde,Péricles,Nos Arcos da Lapa,spotify:track:61owCysJTu0HlCDFSASYJw,trackdone,trackdone,False
20252,4291,2018-10-20 20:27:19+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:04:05.529000,Welcome to the Family,Avenged Sevenfold,Nightmare,spotify:track:0jqblvsI9LBY4irmLVqqEO,trackdone,trackdone,False
20253,4292,2018-10-20 20:30:50+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:30.240000,Chop Suey!,System Of A Down,Toxicity,spotify:track:2DlHlPMa4M17kufBvI2lEN,trackdone,trackdone,False
20254,4293,2018-10-20 20:35:44+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:04:43.826000,Unholy Confessions,Avenged Sevenfold,Waking The Fallen,spotify:track:20g7z9R1wjE7EtVnB7XEjS,trackdone,trackdone,False
20255,4294,2018-10-20 20:37:03+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:01:09.164000,Colors,Crossfade,Crossfade,spotify:track:1ZtVN326V42hioNyRjU4P2,clickrow,endplay,False
20256,4295,2018-10-20 20:42:15+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:05:11.813000,Bat Country,Avenged Sevenfold,City of Evil,spotify:track:3sHH7lklbfpcraDDvYnjo7,clickrow,trackdone,False
20257,4296,2018-10-20 20:52:47+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:08:32.024000,The Stage,Avenged Sevenfold,The Stage,spotify:track:3jo1u5KsNTqW07fhlr1jCf,trackdone,trackdone,False
20258,4297,2018-10-20 20:55:18+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:04:18.748000,Paradigm,Avenged Sevenfold,The Stage,spotify:track:7pDr5FZQs2v8Z88jUFP593,trackdone,trackdone,False
20259,4298,2018-10-20 21:12:47+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:06:41.213000,Sunny Disposition,Avenged Sevenfold,The Stage,spotify:track:1G0G0POHAsF3V9UYOGUJhK,trackdone,trackdone,False
20260,4299,2018-10-20 21:12:47+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:03:41.973000,God Damn,Avenged Sevenfold,The Stage,spotify:track:7DduH5tvoHol2iZqDUX94l,trackdone,trackdone,False
20261,4300,2018-10-20 21:12:47+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:05:34.600000,Creating God,Avenged Sevenfold,The Stage,spotify:track:3Y5xKsPisHr2t4YpnDsAmY,trackdone,trackdone,False
20262,4301,2018-10-20 21:30:50+00:00,Windows 10 (10.0.17134; x64),0 days 00:02:55.373000,Epitáfio,Titãs,A Melhor Banda De Todos Os Tempos Da Última Semana,spotify:track:35J9vakuC3f18QTolNAQ6E,clickrow,trackdone,False
20263,4302,2018-10-20 21:32:24+00:00,Windows 10 (10.0.17134; x64),0 days 00:01:33.257000,É Bom Desconfiar,Titãs,A Melhor Banda De Todos Os Tempos Da Última Semana,spotify:track:5ASsc0x5M4dCXVftSy4DM9,trackdone,endplay,False
20264,4303,2018-10-20 21:32:30+00:00,Windows 10 (10.0.17134; x64),0 days 00:00:03.010000,"Limit Break X Survivor (From ""Dragon Ball Super"") [Japanese]",Miura Jam,"Limit Break X Survivor (From ""Dragon Ball Super"")",spotify:track:2CwWNYPUrJ6qXUkI0DkmOP,clickrow,fwdbtn,False
20265,4304,2018-10-20 23:37:37+00:00,"Android OS 5.1.1 API 22 (samsung, SM-J120H)",0 days 00:04:18.960000,Se Eu Largar O Freio,Péricles,Nos Arcos da Lapa,spotify:track:4KEEy2crzoJGOVRnUYf9bL,trackdone,trackdone,False
